西安23路公交车路线,[市区公交],运行时间：汉都故里6:00-00:00|翠华路南段6:00-00:00,西安市公共交通集团有限公司第四分公司,最后更新：2024-07-09,汉都故里—翠华路南段,"汉都故里,城西客运站,枣园东路东口,丝路群雕,西二环大庆路口,丰登路北口,西电医院,桃园路团结东路口,公交分局,西稍门,南小巷,西门里(市儿童医院),桥梓口,广济街,五味什字,朱雀门,南门外,文昌门,刁家村,友谊路文艺路口,友谊路测绘西路口,李家村,鲁家村,南二环雁塔立交北,大雁塔北广场,翠华路南段,雁塔西路东口,大雁塔南广场,慈恩西路雁南一路口,慈恩西路雁南三路口,翠华路南段,",翠华路南段—汉都故里,"翠华路南段,翠华路雁南一路口,雁塔南路雁南一路口,大唐芙蓉园西门,芙蓉东路芙蓉西路口,大雁塔北广场,南二环雁塔立交北,鲁家村,李家村,友谊路测绘西路口,友谊路文艺路口,刁家村,文昌门,南门外,朱雀门,五味什字,广济街,桥梓口,西门里(市儿童医院),南小巷,西稍门,丰镐路桃园路口,桃园路团结东路口,西电医院,西二环团结中路口,汉都故里,西二环大庆路口,丝路群雕,枣园东路东口,城西客运站,汉都故里,"
西安24路公交车路线,[市区公交],运行时间：大庆路劳动路口6:00-00:00|岳家寨公交调度站6:00-00:00,西安市公共交通集团有限公司第四分公司,最后更新：2024-07-09,大庆路劳动路口—岳家寨公交调度站,"大庆路劳动路口,公交分局,西稍门,草阳村,大唐西市,西工大西门,劳动南路南口,西工大,边家村,黄雁村,何家村,南二环含光路口,含光路崇业路口,吉祥村,朱雀大街小寨路口,小寨,陕西历史博物馆,大雁塔北广场,雁塔西路东口,大雁塔南广场,雁塔南路雁南一路口,大唐芙蓉园西门,大唐芙蓉园南门,北池头二路芙蓉东路口,北池头二路立交,岳家寨公交调度站,岳家寨公交调度站,",岳家寨公交调度站—大庆路劳动路口,"岳家寨公交调度站,北池头二路立交,北池头二路芙蓉东路口,大唐芙蓉园南门,大唐芙蓉园西门,芙蓉东路芙蓉西路口,大雁塔北广场,陕西历史博物馆,小寨,朱雀大街小寨路口,吉祥村,含光路崇业路口,南二环含光路口,何家村,黄雁村,边家村,西工大,劳动南路南口,西工大西门,大唐西市,草阳村,西稍门,公交分局,大庆路劳动路口,"
西安30路公交车路线,[市区公交],运行时间：杜城公交场站6:00-00:00|大雁塔北广场6:00-00:00,西安市公共交通集团有限公司第五分公司,最后更新：2024-07-09,杜城公交调度站—大雁塔北广场,"杜城公交调度站,雁锦花卉市场,子午大道西沣三路口,西沣一路子午大道口,南三环子午大道口,南三环杜城西路口,南三环电子南街口,双桥头,紫薇城市花园,北山门,电子正街电子二路口,电子二路电子东街口,东仪路电子二路口,含光路电子二路口,朱雀大街青松路口,西八里村,交大一附院,朱雀大街小寨路口,小寨,陕西历史博物馆,大雁塔北广场,",大雁塔北广场—杜城公交调度站,"大雁塔北广场,陕西历史博物馆,小寨,朱雀大街小寨路口,交大一附院,西八里村,朱雀大街青松路口,含光路电子二路口,东仪路电子二路口,电子二路电子东街口,电子正街电子二路口,北山门,紫薇城市花园,双桥头,南三环电子南街口,南三环杜城西路口,南三环子午大道口,子午大道西沣三路口,雁锦花卉市场,西部大道子午大道口,西部大道府东一路口,长安热力公司,子午大道樱花二路口,杜城公交调度站,"
西安31路公交车路线,[市区公交],运行时间：太奥广场6:00-00:00|铁一中东校区6:00-00:00,西安市公共交通集团有限公司第四分公司,最后更新：2024-07-09,太奥广场—铁一中东校区,"太奥广场,西二环大兴路口,西二环丰禾路口,任家口,西二环桃园西路口,西二环团结中路口,土门,丰镐路丰登路口,丰镐路桃园路口,西稍门,南小巷,西门里(市儿童医院),桥梓口,广济街,五味什字,朱雀门,南门外,南稍门,草场坡,省体育场,南二环长安立交东,南二环文艺路口,南二环雁塔立交西,铁一局医院,南二环经九路口,铁一中东校区,武警医院,沙坡,青龙路东口,铁一中东校区,",铁一中东校区—太奥广场,"铁一中东校区,青龙路东口,沙坡,武警医院,南二环经九路口,铁一局医院,南二环雁塔立交西,南二环文艺路口,南二环长安立交东,省体育场,草场坡,南稍门,南门外,朱雀门,五味什字,广济街,桥梓口,西门里(市儿童医院),南小巷,西稍门,丰镐路桃园路口,丰镐路丰登路口,土门,西二环团结中路口,西二环桃园西路口,太奥广场,任家口,西二环丰禾路口,太奥广场,"
西安32路公交车路线,[市区公交],运行时间：团结南路窑头西巷口6:00-20:30|中山门6:00-20:30,西安市公共交通集团有限公司第五分公司,最后更新：2024-07-09,团结南路窑头西巷口—中山门,"团结南路窑头西巷口,科技六路中段,高新路科技六路口,木塔寺苗圃,文理学院,太白路电子二路口,电子二路电子西街口,电子正街电子二路口,紫薇花园广场,丁白村,吉祥路永松路口,永松路崇业路口,南二环人才市场,南二环含光路口,何家村,黄雁村,小雁塔,西后地,朱雀门,五味什字,广济街,钟楼西,西华门,新城广场,民乐园,中山门,中山门,",中山门—团结南路科技六路口,"中山门,民乐园,新城广场,西华门,钟楼西,广济街,五味什字,朱雀门,西后地,小雁塔,黄雁村,何家村,南二环含光路口,南二环人才市场,永松路崇业路口,吉祥路永松路口,丁白村,紫薇花园广场,电子正街电子二路口,电子二路电子西街口,太白路电子二路口,文理学院,木塔寺苗圃,高新路科技六路口,科技六路中段,团结南路科技六路口,团结南路科技六路口,"
西安33路公交车路线,[市区公交],运行时间：岳家寨公交场站6:00-00:00|凤城二路西口6:00-00:00,西安市公共交通集团有限公司第三分公司,最后更新：2024-07-09,岳家寨公交调度站—凤城二路西口,"岳家寨公交调度站,理工大曲江校区,青龙寺,青龙路东口,沙坡,交大南门,友谊路乐居场路口,友谊路太乙路口,太乙路建东街口,东南城角,东门外,中山门,朝阳门,五路口,革命公园,北新街南口,北大街,北门里,北关,北稍门,龙首村,龙首北路文景路口,文景路方新路口,文景立交南,城北客运站,凤城二路西口,文景路凤城二路口,明光路凤城二路口,海红小区,凤城二路西口,",凤城二路西口—岳家寨公交调度站,"凤城二路西口,海红小区,明光路凤城二路口,文景路凤城二路口,城北客运站,文景立交南,文景路方新路口,龙首北路文景路口,龙首村,北稍门,北关,北门里,北大街,北新街南口,革命公园,五路口,朝阳门,中山门,东门外,东南城角,太乙路建东街口,友谊路太乙路口,友谊路乐居场路口,交大南门,沙坡,岳家寨公交调度站,青龙路东口,青龙寺,理工大曲江校区,岳家寨公交调度站,"
西安34路公交车路线,[市区公交],运行时间：南窑头6:00-20:30|经九路西影路口6:00-20:30,西安市公共交通集团有限公司第五分公司,最后更新：2024-07-09,南窑头—经九路西影路口,"南窑头,高新六路科技四路口,高新六路科技二路口,高新六路科技一路口,高新六路唐兴路口,东辛庄,唐延路唐兴路口,高科花园,科技路高新四路口,科技路高新二路口,高新路科技路口,科技路博文路口,徐家庄,太白路科技路口,吉祥路永松路口,吉祥路四季西巷口,吉祥村,朱雀大街小寨路口,小寨,陕西历史博物馆,大雁塔北广场,市委党校,西影路西段,北池头,西安乐游原,经九路西影路口,经九路青龙路口,经九路西影路口,",经九路西影路口—南窑头,"经九路西影路口,经九路西影路口,观音庙,北池头,西影路西段,市委党校,大雁塔北广场,陕西历史博物馆,小寨,朱雀大街小寨路口,吉祥村,吉祥路四季西巷口,吉祥路永松路口,太白路科技路口,徐家庄,科技路博文路口,高新路科技路口,科技路高新二路口,科技路高新四路口,高科花园,唐延路唐兴路口,东辛庄,高新六路唐兴路口,高新六路科技一路口,高新六路科技二路口,南窑头,高新六路科技四路口,南窑头,"
西安35路公交车路线,[市区公交],运行时间：省交通规划设计研究院6:00-00:00|钟楼南6:00-00:00,西安市公共交通集团有限公司第五分公司,最后更新：2024-07-09,省交通规划设计研究院—钟楼南,"省交通规划设计研究院,科技六路团结南路口,科技六路中段,枫林绿洲西门,高新路科技四路口,高新路科技二路口,高新一中,博文路,白沙路,太白路科创路口,太白路科技路口,公交五公司,南二环太文景路方新路口白立交南,南二环太白立交北,边家村,黄雁村,张家村,含光门,朱雀门,南门外,钟楼南,",钟楼南—省交通规划设计研究院,"钟楼南,南门外,朱雀门,含光门,西南城角,西北大学,边家村,南二环太白立交北,南二环太白立交南,公交五公司,太白路科技路口,太白路科创路口,白沙路,博文路,高新一中,高新路科技二路口,高新路科技四路口,枫林绿洲西门,科技六路中段,科技六路团结南路口,省交通规划设计研究院,"
西安4路公交车路线,[市区公交],运行时间：半坡公交调度站6:00-00:00|丰登南路军械厂6:00-00:00,西安市公共交通集团有限公司第二分公司,最后更新：2024-07-09,半坡公交调度站—丰登南路军械厂,"半坡公交调度站,浐河,空军工程大学,长乐坡,长乐东路西段,长乐路万寿路口,长乐路公园北路口,东二环长乐路口,圣荣广场,康复路,安仁坊,朝阳门,五路口,革命公园,北新街南口,北大街,钟楼北,广济街,桥梓口,西门里(市儿童医院),南小巷,西稍门,丰镐路桃园路口,桃园路锦园小区,南二环桃园路口,丰登南路军械厂,西桃园,丰登南路军械厂,",丰登南路军械厂—半坡公交调度站,"丰登南路军械厂,丰庆路丰登路口,桃园路锦园小区,丰镐路桃园路口,西稍门,南小巷,西门里(市儿童医院),桥梓口,广济街,钟楼北,北大街,北新街南口,革命公园,五路口,朝阳门,安仁坊,康复路,圣荣广场,东二环长乐路口,长乐路公园北路口,长乐路万寿路口,长乐路万寿路口,长乐东路西段,长乐坡,空军工程大学,半坡公交调度站,浐河,半坡公交调度站,"
西安40路公交车路线,[市区公交],运行时间：外事学院北校区6:00-21:30|火车站6:00-21:30,西安市公共交通集团有限公司第二分公司,最后更新：2024-07-09,外事学院北校区—火车站,"外事学院北校区,科技西路睦谊路口,丈八北路科技路口,科技路高新六路口,科技路团结南路口,唐延路科技路口,科技路高新四路口,西大新区,南二环桃园路口,南二环高新二路口,劳动南路南口,西工大,边家村,黄雁村,小雁塔,南稍门,南门外,文昌门,和平门里,大差市,民乐园,五路口,火车站,",火车站—外事学院北校区,"火车站,五路口,民乐园,大差市,和平门里,和平门外,文昌门,南门外,南稍门,小雁塔,黄雁村,边家村,西工大,劳动南路南口,南二环高新二路口,南二环桃园路口,西大新区,科技路高新四路口,唐延路科技路口,科技路团结南路口,科技路高新六路口,丈八北路科技路口,科技西路睦谊路口,外事学院北校区,"
